excel_row,source_code,permalink
10153,97-S521-72,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1996-sjs-0029?accountid=10598
10154,98-H161-11,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hag-0028?accountid=10598
10155,98-H161-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0005?accountid=10598
10156,98-H161-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0011?accountid=10598
10157,98-H161-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0014?accountid=10598
10158,98-H161-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0016?accountid=10598
10159,98-H161-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0017?accountid=10598
10160,98-H161-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0022?accountid=10598
10161,98-H161-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hag-0032?accountid=10598
10162,98-H161-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hag-0036?accountid=10598
10163,98-H181-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hap-0078?accountid=10598
10164,98-H181-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hap-0008?accountid=10598
10165,98-H181-85,
10166,98-H271-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-coh-0045?accountid=10598
10167,98-H271-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-coh-0046?accountid=10598
10168,98-H271-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-coh-0055?accountid=10598
10169,98-H271-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-coh-0059?accountid=10598
10170,98-H271-47,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-coh-0016?accountid=10598
10171,98-H271-51,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-coh-0020?accountid=10598
10172,98-H271-53,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-coh-0022?accountid=10598
10173,98-H271-57,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-coh-0026?accountid=10598
10174,98-H271-7,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-coh-0067?accountid=10598
10175,98-H271-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-coh-0068?accountid=10598
10176,98-H401-111,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1993-oph-0078?accountid=10598
10177,98-H401-119,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1994-oph-0059?accountid=10598
10178,98-H401-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1996-gro-0067?accountid=10598
10179,98-H401-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-gro-0066?accountid=10598
10180,98-H401-98,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-gro-0110?accountid=10598
10181,98-H461-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hir-0047?accountid=10598
10182,98-H461-65,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hir-0086?accountid=10598
10183,98-H521-19,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hjh-0040?accountid=10598
10184,98-H521-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hjh-0052?accountid=10598
10185,98-H521-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hjh-0053?accountid=10598
10186,98-H651-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0037?accountid=10598
10187,98-H651-11,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0030?accountid=10598
10188,98-H651-13,
10189,98-H651-15,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0032?accountid=10598
10190,98-H651-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0033?accountid=10598
10191,98-H651-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0034?accountid=10598
10192,98-H651-2,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0048?accountid=10598
10193,98-H651-20,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0038?accountid=10598
10194,98-H651-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0040?accountid=10598
10195,98-H651-23,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0041?accountid=10598
10196,98-H651-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0043?accountid=10598
10197,98-H651-26,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0044?accountid=10598
10198,98-H651-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0046?accountid=10598
10199,98-H651-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0049?accountid=10598
10200,98-H651-32,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0051?accountid=10598
10201,98-H651-35,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0001?accountid=10598
10202,98-H651-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0056?accountid=10598
10203,98-H651-39,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0002?accountid=10598
10204,98-H651-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0061?accountid=10598
10205,98-H651-41,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0003?accountid=10598
10206,98-H651-42,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0004?accountid=10598
10207,98-H651-47,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0008?accountid=10598
10208,98-H651-49,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0009?accountid=10598
10209,98-H651-50,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0010?accountid=10598
10210,98-H651-51,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0011?accountid=10598
10211,98-H651-56,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0016?accountid=10598
10212,98-H651-57,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0017?accountid=10598
10213,98-H651-59,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0019?accountid=10598
10214,98-H651-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0063?accountid=10598
10215,98-H651-60,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0020?accountid=10598
10216,98-H651-61,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0021?accountid=10598
10217,98-H651-66,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hrc-0026?accountid=10598
10218,98-H651-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0065?accountid=10598
10219,98-H651-9,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hrc-0066?accountid=10598
10220,98-H701-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-sci-0021?accountid=10598
10221,98-H701-18,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-sci-0023?accountid=10598
10222,98-H701-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-sci-0002?accountid=10598
10223,98-H701-31,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-sci-0043?accountid=10598
10224,98-H701-5,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-sci-0038?accountid=10598
10225,98-H751-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hti-0026?accountid=10598
10226,98-H751-20,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hti-0027?accountid=10598
10227,98-H751-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hti-0028?accountid=10598
10228,98-H751-23,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hti-0029?accountid=10598
10229,98-H751-5,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hti-0040?accountid=10598
10230,98-H751-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-hti-0043?accountid=10598
10231,98-J841-2,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-ecj-0010?accountid=10598
10232,98-S161-12,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-anf-0012?accountid=10598
10233,98-S161-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-anf-0016?accountid=10598
10234,98-S251-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-bgs-0002?accountid=10598
10235,98-S261-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-cst-0029?accountid=10598
10236,98-S311-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0031?accountid=10598
10237,98-S311-11,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0023?accountid=10598
10238,98-S311-2,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0042?accountid=10598
10239,98-S311-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0033?accountid=10598
10240,98-S311-26,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0038?accountid=10598
10241,98-S311-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0039?accountid=10598
10242,98-S311-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0040?accountid=10598
10243,98-S311-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0001?accountid=10598
10244,98-S311-31,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0043?accountid=10598
10245,98-S311-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0045?accountid=10598
10246,98-S311-35,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0003?accountid=10598
10247,98-S311-37,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0005?accountid=10598
10248,98-S311-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0006?accountid=10598
10249,98-S311-42,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0009?accountid=10598
10250,98-S311-45,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0012?accountid=10598
10251,98-S311-46,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0013?accountid=10598
10252,98-S311-58,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-nar-0021?accountid=10598
10253,98-S311-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0049?accountid=10598
10254,98-S311-7,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0050?accountid=10598
10255,98-S311-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-nar-0051?accountid=10598
10256,98-S321-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0022?accountid=10598
10257,98-S321-11,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0009?accountid=10598
10258,98-S321-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0011?accountid=10598
10259,98-S321-14,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0012?accountid=10598
10260,98-S321-5,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0018?accountid=10598
10261,98-S321-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0019?accountid=10598
10262,98-S321-7,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0020?accountid=10598
10263,98-S321-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0021?accountid=10598
10264,98-S321-9,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-pwo-0023?accountid=10598
10265,98-S411-10,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-ias-0008?accountid=10598
10266,98-S521-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1997-sjs-0047?accountid=10598
10267,99-H161-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0007?accountid=10598
10268,99-H161-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0008?accountid=10598
10269,99-H161-20,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0011?accountid=10598
10270,99-H161-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0013?accountid=10598
10271,99-H161-23,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0014?accountid=10598
10272,99-H161-24,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0015?accountid=10598
10273,99-H161-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0018?accountid=10598
10274,99-H161-32,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0023?accountid=10598
10275,99-H161-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0025?accountid=10598
10276,99-H161-39,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0030?accountid=10598
10277,99-H161-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0026?accountid=10598
10278,99-H161-40,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0031?accountid=10598
10279,99-H161-41,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0032?accountid=10598
10280,99-H161-49,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hag-0040?accountid=10598
10281,99-H161-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1998-hag-0028?accountid=10598
10282,99-H181-46,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hap-0042?accountid=10598
10283,99-H181-49,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hap-0045?accountid=10598
10284,99-H181-53,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-hap-0050?accountid=10598
10285,99-H201-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-ash-0003?accountid=10598
10286,99-H271-104,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-coh-0002?accountid=10598
10287,99-H271-107,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-coh-0005?accountid=10598
10288,99-H271-108,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1999-coh-0006?accountid=10598
